Point,IDT_ms,X_Fuel,X_O2,X_N2,X_Ar,X_He,P,T,Formula_C,Formula_H,n-C7,n-C8,n-C9,n-C10,n-C11,n-C12,n-C13,n-C14,n-C15,n-C16,n-C17,n-C18,i-C7,i-C8,i-C9,i-C10,i-C11,i-C12,i-C13,i-C14,i-C15,i-C16,i-C17,i-C18,mono-c-C7,mono-c-C8,mono-c-C9,mono-c-C10,mono-c-C11,mono-c-C12,mono-c-C13,mono-c-C14,mono-c-C15,mono-c-C16,mono-c-C17,mono-c-C18,poly-c-C7,poly-c-C8,poly-c-C9,poly-c-C10,poly-c-C11,poly-c-C12,poly-c-C13,poly-c-C14,poly-c-C15,poly-c-C16,poly-c-C17,poly-c-C18,aro-C7,aro-C8,aro-C9,aro-C10,aro-C11,aro-C12,aro-C13,aro-C14,aro-C15,aro-C16,aro-C17,aro-C18
132,0.04,2.5,20.48,77.03,0,0,10.56,1486.1,11.153,20.649,0.056323989,0.616910165,1.022847159,1.983074208,2.488962371,2.061601988,1.561755279,0.898999666,0.160814737,0.036496671,0.012468417,0.003741824,0,0.297603271,0.506491708,1.94393097,2.336480946,2.097913814,2.003440984,1.260849122,0.486287416,0.106165146,0.010425479,0.015289065,0.003116368,3.733323083,5.562890386,9.398018715,6.547561605,3.894257905,2.517192002,1.322176217,0.233603857,0.032708804,0.00251094,0,0,0.057167493,2.262249618,9.760633239,10.45076336,6.859903462,4.864859198,1.86637469,0.471071417,0.047340513,0,0,0.020523846,0.15490116,0.364709363,0.514562183,0.135860155,0.838316911,0.686735022,0.877993822,0.0256033,0,0,0
133,1.17,0.64,20.87,78.5,0,0,9.85,1093.3,11.237,21.421,0.116159968,0.622716914,1.470850995,2.782895214,3.905879622,3.155914608,2.273254323,1.239943509,0.361005011,0.090357375,0.030838968,0.008540586,0,0.404079805,0.742748721,3.600052192,4.531917144,4.102637516,3.840215836,2.333249765,0.891647574,0.240477366,0.041413519,0.033676847,0.00402586,2.448997358,4.539873949,7.243727779,5.927455454,4.032195763,2.609195168,1.504845028,0.395770795,0.108474229,0.010667002,0.000883782,0,0.051688093,1.316734497,5.216423532,6.324997968,4.587922463,3.701421793,1.75017473,0.503022943,0.098390991,0,0,0.046346534,0.324025955,0.805786495,1.076115819,0.19329253,0.641699974,0.610733767,0.560271939,0.057007775,0,0,0
134,1.027,0.64,20.87,78.5,0,0,10.24,1111,11.237,21.421,0.116159968,0.622716914,1.470850995,2.782895214,3.905879622,3.155914608,2.273254323,1.239943509,0.361005011,0.090357375,0.030838968,0.008540586,0,0.404079805,0.742748721,3.600052192,4.531917144,4.102637516,3.840215836,2.333249765,0.891647574,0.240477366,0.041413519,0.033676847,0.00402586,2.448997358,4.539873949,7.243727779,5.927455454,4.032195763,2.609195168,1.504845028,0.395770795,0.108474229,0.010667002,0.000883782,0,0.051688093,1.316734497,5.216423532,6.324997968,4.587922463,3.701421793,1.75017473,0.503022943,0.098390991,0,0,0.046346534,0.324025955,0.805786495,1.076115819,0.19329253,0.641699974,0.610733767,0.560271939,0.057007775,0,0,0
135,0.5,0.64,20.87,78.5,0,0,10.25,1161.9,11.237,21.421,0.116159968,0.622716914,1.470850995,2.782895214,3.905879622,3.155914608,2.273254323,1.239943509,0.361005011,0.090357375,0.030838968,0.008540586,0,0.404079805,0.742748721,3.600052192,4.531917144,4.102637516,3.840215836,2.333249765,0.891647574,0.240477366,0.041413519,0.033676847,0.00402586,2.448997358,4.539873949,7.243727779,5.927455454,4.032195763,2.609195168,1.504845028,0.395770795,0.108474229,0.010667002,0.000883782,0,0.051688093,1.316734497,5.216423532,6.324997968,4.587922463,3.701421793,1.75017473,0.503022943,0.098390991,0,0,0.046346534,0.324025955,0.805786495,1.076115819,0.19329253,0.641699974,0.610733767,0.560271939,0.057007775,0,0,0
136,0.352,0.64,20.87,78.5,0,0,9.43,1227.4,11.237,21.421,0.116159968,0.622716914,1.470850995,2.782895214,3.905879622,3.155914608,2.273254323,1.239943509,0.361005011,0.090357375,0.030838968,0.008540586,0,0.404079805,0.742748721,3.600052192,4.531917144,4.102637516,3.840215836,2.333249765,0.891647574,0.240477366,0.041413519,0.033676847,0.00402586,2.448997358,4.539873949,7.243727779,5.927455454,4.032195763,2.609195168,1.504845028,0.395770795,0.108474229,0.010667002,0.000883782,0,0.051688093,1.316734497,5.216423532,6.324997968,4.587922463,3.701421793,1.75017473,0.503022943,0.098390991,0,0,0.046346534,0.324025955,0.805786495,1.076115819,0.19329253,0.641699974,0.610733767,0.560271939,0.057007775,0,0,0
137,0.25,0.64,20.87,78.5,0,0,10.01,1260.3,11.237,21.421,0.116159968,0.622716914,1.470850995,2.782895214,3.905879622,3.155914608,2.273254323,1.239943509,0.361005011,0.090357375,0.030838968,0.008540586,0,0.404079805,0.742748721,3.600052192,4.531917144,4.102637516,3.840215836,2.333249765,0.891647574,0.240477366,0.041413519,0.033676847,0.00402586,2.448997358,4.539873949,7.243727779,5.927455454,4.032195763,2.609195168,1.504845028,0.395770795,0.108474229,0.010667002,0.000883782,0,0.051688093,1.316734497,5.216423532,6.324997968,4.587922463,3.701421793,1.75017473,0.503022943,0.098390991,0,0,0.046346534,0.324025955,0.805786495,1.076115819,0.19329253,0.641699974,0.610733767,0.560271939,0.057007775,0,0,0
138,0.166,0.64,20.87,78.5,0,0,10.26,1315.4,11.237,21.421,0.116159968,0.622716914,1.470850995,2.782895214,3.905879622,3.155914608,2.273254323,1.239943509,0.361005011,0.090357375,0.030838968,0.008540586,0,0.404079805,0.742748721,3.600052192,4.531917144,4.102637516,3.840215836,2.333249765,0.891647574,0.240477366,0.041413519,0.033676847,0.00402586,2.448997358,4.539873949,7.243727779,5.927455454,4.032195763,2.609195168,1.504845028,0.395770795,0.108474229,0.010667002,0.000883782,0,0.051688093,1.316734497,5.216423532,6.324997968,4.587922463,3.701421793,1.75017473,0.503022943,0.098390991,0,0,0.046346534,0.324025955,0.805786495,1.076115819,0.19329253,0.641699974,0.610733767,0.560271939,0.057007775,0,0,0
139,0.152,0.64,20.87,78.5,0,0,10.5,1328.8,11.237,21.421,0.116159968,0.622716914,1.470850995,2.782895214,3.905879622,3.155914608,2.273254323,1.239943509,0.361005011,0.090357375,0.030838968,0.008540586,0,0.404079805,0.742748721,3.600052192,4.531917144,4.102637516,3.840215836,2.333249765,0.891647574,0.240477366,0.041413519,0.033676847,0.00402586,2.448997358,4.539873949,7.243727779,5.927455454,4.032195763,2.609195168,1.504845028,0.395770795,0.108474229,0.010667002,0.000883782,0,0.051688093,1.316734497,5.216423532,6.324997968,4.587922463,3.701421793,1.75017473,0.503022943,0.098390991,0,0,0.046346534,0.324025955,0.805786495,1.076115819,0.19329253,0.641699974,0.610733767,0.560271939,0.057007775,0,0,0
140,0.098,0.64,20.87,78.5,0,0,10.09,1405.7,11.237,21.421,0.116159968,0.622716914,1.470850995,2.782895214,3.905879622,3.155914608,2.273254323,1.239943509,0.361005011,0.090357375,0.030838968,0.008540586,0,0.404079805,0.742748721,3.600052192,4.531917144,4.102637516,3.840215836,2.333249765,0.891647574,0.240477366,0.041413519,0.033676847,0.00402586,2.448997358,4.539873949,7.243727779,5.927455454,4.032195763,2.609195168,1.504845028,0.395770795,0.108474229,0.010667002,0.000883782,0,0.051688093,1.316734497,5.216423532,6.324997968,4.587922463,3.701421793,1.75017473,0.503022943,0.098390991,0,0,0.046346534,0.324025955,0.805786495,1.076115819,0.19329253,0.641699974,0.610733767,0.560271939,0.057007775,0,0,0
141,0.069,0.64,20.87,78.5,0,0,9.59,1470.2,11.237,21.421,0.116159968,0.622716914,1.470850995,2.782895214,3.905879622,3.155914608,2.273254323,1.239943509,0.361005011,0.090357375,0.030838968,0.008540586,0,0.404079805,0.742748721,3.600052192,4.531917144,4.102637516,3.840215836,2.333249765,0.891647574,0.240477366,0.041413519,0.033676847,0.00402586,2.448997358,4.539873949,7.243727779,5.927455454,4.032195763,2.609195168,1.504845028,0.395770795,0.108474229,0.010667002,0.000883782,0,0.051688093,1.316734497,5.216423532,6.324997968,4.587922463,3.701421793,1.75017473,0.503022943,0.098390991,0,0,0.046346534,0.324025955,0.805786495,1.076115819,0.19329253,0.641699974,0.610733767,0.560271939,0.057007775,0,0,0
142,0.054,0.64,20.87,78.5,0,0,10.04,1502.8,11.237,21.421,0.116159968,0.622716914,1.470850995,2.782895214,3.905879622,3.155914608,2.273254323,1.239943509,0.361005011,0.090357375,0.030838968,0.008540586,0,0.404079805,0.742748721,3.600052192,4.531917144,4.102637516,3.840215836,2.333249765,0.891647574,0.240477366,0.041413519,0.033676847,0.00402586,2.448997358,4.539873949,7.243727779,5.927455454,4.032195763,2.609195168,1.504845028,0.395770795,0.108474229,0.010667002,0.000883782,0,0.051688093,1.316734497,5.216423532,6.324997968,4.587922463,3.701421793,1.75017473,0.503022943,0.098390991,0,0,0.046346534,0.324025955,0.805786495,1.076115819,0.19329253,0.641699974,0.610733767,0.560271939,0.057007775,0,0,0
143,1.128,1.27,20.73,78,0,0,10.55,1072.3,11.237,21.421,0.116159968,0.622716914,1.470850995,2.782895214,3.905879622,3.155914608,2.273254323,1.239943509,0.361005011,0.090357375,0.030838968,0.008540586,0,0.404079805,0.742748721,3.600052192,4.531917144,4.102637516,3.840215836,2.333249765,0.891647574,0.240477366,0.041413519,0.033676847,0.00402586,2.448997358,4.539873949,7.243727779,5.927455454,4.032195763,2.609195168,1.504845028,0.395770795,0.108474229,0.010667002,0.000883782,0,0.051688093,1.316734497,5.216423532,6.324997968,4.587922463,3.701421793,1.75017473,0.503022943,0.098390991,0,0,0.046346534,0.324025955,0.805786495,1.076115819,0.19329253,0.641699974,0.610733767,0.560271939,0.057007775,0,0,0
144,0.835,1.27,20.73,78,0,0,9.84,1091,11.237,21.421,0.116159968,0.622716914,1.470850995,2.782895214,3.905879622,3.155914608,2.273254323,1.239943509,0.361005011,0.090357375,0.030838968,0.008540586,0,0.404079805,0.742748721,3.600052192,4.531917144,4.102637516,3.840215836,2.333249765,0.891647574,0.240477366,0.041413519,0.033676847,0.00402586,2.448997358,4.539873949,7.243727779,5.927455454,4.032195763,2.609195168,1.504845028,0.395770795,0.108474229,0.010667002,0.000883782,0,0.051688093,1.316734497,5.216423532,6.324997968,4.587922463,3.701421793,1.75017473,0.503022943,0.098390991,0,0,0.046346534,0.324025955,0.805786495,1.076115819,0.19329253,0.641699974,0.610733767,0.560271939,0.057007775,0,0,0
145,0.464,1.27,20.73,78,0,0,10.12,1155.7,11.237,21.421,0.116159968,0.622716914,1.470850995,2.782895214,3.905879622,3.155914608,2.273254323,1.239943509,0.361005011,0.090357375,0.030838968,0.008540586,0,0.404079805,0.742748721,3.600052192,4.531917144,4.102637516,3.840215836,2.333249765,0.891647574,0.240477366,0.041413519,0.033676847,0.00402586,2.448997358,4.539873949,7.243727779,5.927455454,4.032195763,2.609195168,1.504845028,0.395770795,0.108474229,0.010667002,0.000883782,0,0.051688093,1.316734497,5.216423532,6.324997968,4.587922463,3.701421793,1.75017473,0.503022943,0.098390991,0,0,0.046346534,0.324025955,0.805786495,1.076115819,0.19329253,0.641699974,0.610733767,0.560271939,0.057007775,0,0,0
146,0.323,1.27,20.73,78,0,0,10.14,1207.1,11.237,21.421,0.116159968,0.622716914,1.470850995,2.782895214,3.905879622,3.155914608,2.273254323,1.239943509,0.361005011,0.090357375,0.030838968,0.008540586,0,0.404079805,0.742748721,3.600052192,4.531917144,4.102637516,3.840215836,2.333249765,0.891647574,0.240477366,0.041413519,0.033676847,0.00402586,2.448997358,4.539873949,7.243727779,5.927455454,4.032195763,2.609195168,1.504845028,0.395770795,0.108474229,0.010667002,0.000883782,0,0.051688093,1.316734497,5.216423532,6.324997968,4.587922463,3.701421793,1.75017473,0.503022943,0.098390991,0,0,0.046346534,0.324025955,0.805786495,1.076115819,0.19329253,0.641699974,0.610733767,0.560271939,0.057007775,0,0,0
147,0.222,1.27,20.73,78,0,0,10.02,1251.1,11.237,21.421,0.116159968,0.622716914,1.470850995,2.782895214,3.905879622,3.155914608,2.273254323,1.239943509,0.361005011,0.090357375,0.030838968,0.008540586,0,0.404079805,0.742748721,3.600052192,4.531917144,4.102637516,3.840215836,2.333249765,0.891647574,0.240477366,0.041413519,0.033676847,0.00402586,2.448997358,4.539873949,7.243727779,5.927455454,4.032195763,2.609195168,1.504845028,0.395770795,0.108474229,0.010667002,0.000883782,0,0.051688093,1.316734497,5.216423532,6.324997968,4.587922463,3.701421793,1.75017473,0.503022943,0.098390991,0,0,0.046346534,0.324025955,0.805786495,1.076115819,0.19329253,0.641699974,0.610733767,0.560271939,0.057007775,0,0,0
148,0.16,1.27,20.73,78,0,0,10.03,1301.8,11.237,21.421,0.116159968,0.622716914,1.470850995,2.782895214,3.905879622,3.155914608,2.273254323,1.239943509,0.361005011,0.090357375,0.030838968,0.008540586,0,0.404079805,0.742748721,3.600052192,4.531917144,4.102637516,3.840215836,2.333249765,0.891647574,0.240477366,0.041413519,0.033676847,0.00402586,2.448997358,4.539873949,7.243727779,5.927455454,4.032195763,2.609195168,1.504845028,0.395770795,0.108474229,0.010667002,0.000883782,0,0.051688093,1.316734497,5.216423532,6.324997968,4.587922463,3.701421793,1.75017473,0.503022943,0.098390991,0,0,0.046346534,0.324025955,0.805786495,1.076115819,0.19329253,0.641699974,0.610733767,0.560271939,0.057007775,0,0,0
149,0.108,1.27,20.73,78,0,0,9.97,1357.9,11.237,21.421,0.116159968,0.622716914,1.470850995,2.782895214,3.905879622,3.155914608,2.273254323,1.239943509,0.361005011,0.090357375,0.030838968,0.008540586,0,0.404079805,0.742748721,3.600052192,4.531917144,4.102637516,3.840215836,2.333249765,0.891647574,0.240477366,0.041413519,0.033676847,0.00402586,2.448997358,4.539873949,7.243727779,5.927455454,4.032195763,2.609195168,1.504845028,0.395770795,0.108474229,0.010667002,0.000883782,0,0.051688093,1.316734497,5.216423532,6.324997968,4.587922463,3.701421793,1.75017473,0.503022943,0.098390991,0,0,0.046346534,0.324025955,0.805786495,1.076115819,0.19329253,0.641699974,0.610733767,0.560271939,0.057007775,0,0,0
150,0.068,1.27,20.73,78,0,0,10.5,1431.9,11.237,21.421,0.116159968,0.622716914,1.470850995,2.782895214,3.905879622,3.155914608,2.273254323,1.239943509,0.361005011,0.090357375,0.030838968,0.008540586,0,0.404079805,0.742748721,3.600052192,4.531917144,4.102637516,3.840215836,2.333249765,0.891647574,0.240477366,0.041413519,0.033676847,0.00402586,2.448997358,4.539873949,7.243727779,5.927455454,4.032195763,2.609195168,1.504845028,0.395770795,0.108474229,0.010667002,0.000883782,0,0.051688093,1.316734497,5.216423532,6.324997968,4.587922463,3.701421793,1.75017473,0.503022943,0.098390991,0,0,0.046346534,0.324025955,0.805786495,1.076115819,0.19329253,0.641699974,0.610733767,0.560271939,0.057007775,0,0,0
151,0.044,1.27,20.73,78,0,0,10.24,1517,11.237,21.421,0.116159968,0.622716914,1.470850995,2.782895214,3.905879622,3.155914608,2.273254323,1.239943509,0.361005011,0.090357375,0.030838968,0.008540586,0,0.404079805,0.742748721,3.600052192,4.531917144,4.102637516,3.840215836,2.333249765,0.891647574,0.240477366,0.041413519,0.033676847,0.00402586,2.448997358,4.539873949,7.243727779,5.927455454,4.032195763,2.609195168,1.504845028,0.395770795,0.108474229,0.010667002,0.000883782,0,0.051688093,1.316734497,5.216423532,6.324997968,4.587922463,3.701421793,1.75017473,0.503022943,0.098390991,0,0,0.046346534,0.324025955,0.805786495,1.076115819,0.19329253,0.641699974,0.610733767,0.560271939,0.057007775,0,0,0
152,0.705,2.5,20.48,77.03,0,0,10.05,1082.1,11.237,21.421,0.116159968,0.622716914,1.470850995,2.782895214,3.905879622,3.155914608,2.273254323,1.239943509,0.361005011,0.090357375,0.030838968,0.008540586,0,0.404079805,0.742748721,3.600052192,4.531917144,4.102637516,3.840215836,2.333249765,0.891647574,0.240477366,0.041413519,0.033676847,0.00402586,2.448997358,4.539873949,7.243727779,5.927455454,4.032195763,2.609195168,1.504845028,0.395770795,0.108474229,0.010667002,0.000883782,0,0.051688093,1.316734497,5.216423532,6.324997968,4.587922463,3.701421793,1.75017473,0.503022943,0.098390991,0,0,0.046346534,0.324025955,0.805786495,1.076115819,0.19329253,0.641699974,0.610733767,0.560271939,0.057007775,0,0,0
153,0.491,2.5,20.48,77.03,0,0,10.35,1114.9,11.237,21.421,0.116159968,0.622716914,1.470850995,2.782895214,3.905879622,3.155914608,2.273254323,1.239943509,0.361005011,0.090357375,0.030838968,0.008540586,0,0.404079805,0.742748721,3.600052192,4.531917144,4.102637516,3.840215836,2.333249765,0.891647574,0.240477366,0.041413519,0.033676847,0.00402586,2.448997358,4.539873949,7.243727779,5.927455454,4.032195763,2.609195168,1.504845028,0.395770795,0.108474229,0.010667002,0.000883782,0,0.051688093,1.316734497,5.216423532,6.324997968,4.587922463,3.701421793,1.75017473,0.503022943,0.098390991,0,0,0.046346534,0.324025955,0.805786495,1.076115819,0.19329253,0.641699974,0.610733767,0.560271939,0.057007775,0,0,0
154,0.399,2.5,20.48,77.03,0,0,9.98,1148.9,11.237,21.421,0.116159968,0.622716914,1.470850995,2.782895214,3.905879622,3.155914608,2.273254323,1.239943509,0.361005011,0.090357375,0.030838968,0.008540586,0,0.404079805,0.742748721,3.600052192,4.531917144,4.102637516,3.840215836,2.333249765,0.891647574,0.240477366,0.041413519,0.033676847,0.00402586,2.448997358,4.539873949,7.243727779,5.927455454,4.032195763,2.609195168,1.504845028,0.395770795,0.108474229,0.010667002,0.000883782,0,0.051688093,1.316734497,5.216423532,6.324997968,4.587922463,3.701421793,1.75017473,0.503022943,0.098390991,0,0,0.046346534,0.324025955,0.805786495,1.076115819,0.19329253,0.641699974,0.610733767,0.560271939,0.057007775,0,0,0
155,0.321,2.5,20.48,77.03,0,0,10.34,1165.2,11.237,21.421,0.116159968,0.622716914,1.470850995,2.782895214,3.905879622,3.155914608,2.273254323,1.239943509,0.361005011,0.090357375,0.030838968,0.008540586,0,0.404079805,0.742748721,3.600052192,4.531917144,4.102637516,3.840215836,2.333249765,0.891647574,0.240477366,0.041413519,0.033676847,0.00402586,2.448997358,4.539873949,7.243727779,5.927455454,4.032195763,2.609195168,1.504845028,0.395770795,0.108474229,0.010667002,0.000883782,0,0.051688093,1.316734497,5.216423532,6.324997968,4.587922463,3.701421793,1.75017473,0.503022943,0.098390991,0,0,0.046346534,0.324025955,0.805786495,1.076115819,0.19329253,0.641699974,0.610733767,0.560271939,0.057007775,0,0,0
156,0.184,2.5,20.48,77.03,0,0,10.06,1253.3,11.237,21.421,0.116159968,0.622716914,1.470850995,2.782895214,3.905879622,3.155914608,2.273254323,1.239943509,0.361005011,0.090357375,0.030838968,0.008540586,0,0.404079805,0.742748721,3.600052192,4.531917144,4.102637516,3.840215836,2.333249765,0.891647574,0.240477366,0.041413519,0.033676847,0.00402586,2.448997358,4.539873949,7.243727779,5.927455454,4.032195763,2.609195168,1.504845028,0.395770795,0.108474229,0.010667002,0.000883782,0,0.051688093,1.316734497,5.216423532,6.324997968,4.587922463,3.701421793,1.75017473,0.503022943,0.098390991,0,0,0.046346534,0.324025955,0.805786495,1.076115819,0.19329253,0.641699974,0.610733767,0.560271939,0.057007775,0,0,0
157,0.107,2.5,20.48,77.03,0,0,9.8,1348.3,11.237,21.421,0.116159968,0.622716914,1.470850995,2.782895214,3.905879622,3.155914608,2.273254323,1.239943509,0.361005011,0.090357375,0.030838968,0.008540586,0,0.404079805,0.742748721,3.600052192,4.531917144,4.102637516,3.840215836,2.333249765,0.891647574,0.240477366,0.041413519,0.033676847,0.00402586,2.448997358,4.539873949,7.243727779,5.927455454,4.032195763,2.609195168,1.504845028,0.395770795,0.108474229,0.010667002,0.000883782,0,0.051688093,1.316734497,5.216423532,6.324997968,4.587922463,3.701421793,1.75017473,0.503022943,0.098390991,0,0,0.046346534,0.324025955,0.805786495,1.076115819,0.19329253,0.641699974,0.610733767,0.560271939,0.057007775,0,0,0
158,0.065,2.5,20.48,77.03,0,0,10.54,1443.5,11.237,21.421,0.116159968,0.622716914,1.470850995,2.782895214,3.905879622,3.155914608,2.273254323,1.239943509,0.361005011,0.090357375,0.030838968,0.008540586,0,0.404079805,0.742748721,3.600052192,4.531917144,4.102637516,3.840215836,2.333249765,0.891647574,0.240477366,0.041413519,0.033676847,0.00402586,2.448997358,4.539873949,7.243727779,5.927455454,4.032195763,2.609195168,1.504845028,0.395770795,0.108474229,0.010667002,0.000883782,0,0.051688093,1.316734497,5.216423532,6.324997968,4.587922463,3.701421793,1.75017473,0.503022943,0.098390991,0,0,0.046346534,0.324025955,0.805786495,1.076115819,0.19329253,0.641699974,0.610733767,0.560271939,0.057007775,0,0,0
159,0.05,2.5,20.48,77.03,0,0,9.91,1493.8,11.237,21.421,0.116159968,0.622716914,1.470850995,2.782895214,3.905879622,3.155914608,2.273254323,1.239943509,0.361005011,0.090357375,0.030838968,0.008540586,0,0.404079805,0.742748721,3.600052192,4.531917144,4.102637516,3.840215836,2.333249765,0.891647574,0.240477366,0.041413519,0.033676847,0.00402586,2.448997358,4.539873949,7.243727779,5.927455454,4.032195763,2.609195168,1.504845028,0.395770795,0.108474229,0.010667002,0.000883782,0,0.051688093,1.316734497,5.216423532,6.324997968,4.587922463,3.701421793,1.75017473,0.503022943,0.098390991,0,0,0.046346534,0.324025955,0.805786495,1.076115819,0.19329253,0.641699974,0.610733767,0.560271939,0.057007775,0,0,0
160,1.462,0.61,20.87,78.52,0,0,2.77,1155,11.09,20.07,0.38379072,0.865842011,1.684949357,4.362222066,6.055360904,4.880796584,3.371605663,1.023221173,0.059520731,0.002327382,0,0,0,1.210597188,1.756486622,4.27353753,8.03681117,5.989035729,6.098471684,3.025296198,1.030074991,0.0524357,0,0,0.427271422,0.715200357,1.649560795,3.883307303,5.08810309,5.091725497,2.50486368,1.259531176,0.022388021,0,0,0,0,0.026402783,0.209820166,0.673266855,1.627373233,1.502464121,0.885892467,0.198154639,0,0,0,0,0.151034233,0.823705219,2.647400349,5.172265922,3.768732341,1.753546226,0.832154086,0.29456346,0.015022005,0,0,0
